AgentID AgentLiquidity AgentPurposeCategory AgentStrategyType RiskAppetite ProActivity IntelligenceGap OwnTokenID DoB DoD
48 9786.496491538992 Investor fundy 0.2278318668119717 0.10171434109661767 0.23883515034972175 0 1 46
49 9433.506948306345 Investor fundy 0.2131451212575214 0.140158664452253 0.2200446387029532 0 1 52
50 0 Creator none 0 0 0 4 1 74
51 1932.5721178098606 Speculator noisy 0.5276783516271497 0.5549855103808745 0 0 2 12
52 2055.0746206674967 Speculator noisy 0.6840907013160981 0.4690452054249503 0 0 1 11
53 1861.2321655498674 Speculator noisy 0.6118462556255166 0.5899212985979425 0 0 2 11
54 9058.765928710049 Investor fundy 0.2085276118819789 0.2029782739941622 0.1473404917219799 0 2 41
55 5264.596026904809 Utilizer charty 0.35634760498913737 0.5405655045549458 0 0 1 22
56 1871.6029766191423 Speculator noisy 0.5736912685007504 0.576397598664115 0 0 2 12
57 0 Creator none 0 0 0 5 1 77
58 0 Creator none 0 0 0 6 2 70
59 2095.359463272529 Speculator noisy 0.4845148354419422 0.5456547786150998 0 0 1 11
60 2048.0529855255695 Speculator noisy 0.5077240869736374 0.6505936259653315 0 0 1 13
61 0 Creator none 0 0 0 7 7 75
62 11264.87069639184 Investor fundy 0.1738261695310685 0.10594351907032537 0.2582780201149446 0 5 49
63 0 Creator none 0 0 0 8 3 70
64 9505.20085946118 Investor fundy 0.20685966899272207 0.1855219925421447 0.24871588026772617 0 8 53
65 2524.577541462806 Speculator noisy 0.6412586255769944 0.38130912977902265 0 0 8 20
66 11190.871303519265 Investor fundy 0.17766477952677004 0.13110314885539326 0.2551584549045599 0 8 61
67 1572.9551989881695 Speculator charty 0.4351721685871769 0.388824302269533 0 0 7 23
68 1649.612742817479 Speculator noisy 0.45833202069252144 0.5122342841544598 0 0 3 15
69 4863.417650548635 Utilizer fundy 0.20699832654089487 0.19856914278859675 0.1172633060104517 0 6 30
70 4424.693232154444 Utilizer charty 0.45118309574523563 0.3598382577279751 0 0 3 21
71 1593.2403358313486 Speculator noisy 0.5249511146539173 0.5122059245141377 0 0 6 18
72 5068.663126006875 Utilizer charty 0.3921768287600569 0.2654975079138775 0 0 3 31
73 1721.059092885944 Speculator charty 0.4123600751416519 0.41246928732163446 0 0 7 20
74 10939.314178398774 Investor fundy 0.2153412408039741 0.18167023761348353 0.26226882341409463 0 5 58
75 10081.126454887739 Investor fundy 0.18366294818142154 0.15397703932246673 0.17581760511706251 0 5 55
76 1573.1582815025893 Speculator noisy 0.7013050614955413 0.43972340394709664 0 0 5 18
77 5065.146270827915 Utilizer charty 0.3073847272055727 0.5021381831012608 0 0 4 35
78 1671.7556136788305 Speculator noisy 0.6177078667563872 0.5523085198266147 0 0 8 21
79 1641.0869242579465 Speculator noisy 0.49974558993718354 0.38658756087267 0 0 7 19
80 4690.56977185453 Utilizer fundy 0.19214230556449677 0.1627255922062141 0.22901981355606282 0 7 31
81 9710.017330659115 Investor fundy 0.21112429852831188 0.08256437870690571 0.22198771205026763 0 4 48
82 0 Creator none 0 0 0 9 4 75
83 5660.407527105937 Utilizer charty 0.3689588082856958 0.3271611532359461 0 0 3 26
84 11635.199183180099 Investor fundy 0.16933143069894135 0.14615130776234936 0.17152872066403996 0 7 53
85 5816.857283673579 Utilizer charty 0.379519689709949 0.32121249847770145 0 0 5 28
86 9650.593655234048 Investor fundy 0.19915240852955512 0.13097633449602777 0.2248582248391825 0 5 52
87 3774.808141137032 Utilizer charty 0.38789230967380317 0.4582006284950743 0 0 7 26
88 2275.4423344676634 Speculator noisy 0.5216583273729443 0.403871389421458 0 0 7 16
89 0 Creator none 0 0 0 10 8 80
90 11188.104940390544 Investor fundy 0.23568825883522743 0.1381480492792543 0.051789655452029654 0 7 51
91 0 Creator none 0 0 0 11 5 79
92 4879.187895447077 Utilizer charty 0.34933921440019494 0.27288747141479075 0 0 4 29
93 1967.3871154765307 Speculator noisy 0.5148801133696629 0.5960709527786852 0 0 7 20
94 1902.8086176756622 Speculator noisy 0.5908923377625958 0.46893605936843574 0 0 3 14
95 0 Creator none 0 0 0 12 5 75
96 0 Creator none 0 0 0 13 7 79
97 5100.455390908115 Utilizer charty 0.37723750009402063 0.1545955357480615 0 0 4 31
98 1537.938989775611 Speculator noisy 0.4459895107052658 0.5087075657300665 0 0 7 20
99 2012.7687970766353 Speculator noisy 0.4899586402358076 0.6576750956541707 0 0 4 11
100 2044.280925908433 Speculator noisy 0.5050290029427555 0.5566876052017701 0 0 8 19
101 10179.064699257267 Investor fundy 0.20806253886024842 0.08394281815304719 0.25158770722914703 0 4 55
102 1849.907630362087 Speculator noisy 0.45089734332475573 0.5499046896181682 0 0 7 16
103 5038.935274895523 Utilizer charty 0.47950531243949535 0.3478279639700318 0 0 6 31
104 5888.960670290991 Utilizer charty 0.43037667709671207 0.4417080161643431 0 0 6 24
105 4901.8970391771245 Utilizer charty 0.3890076767731171 0.34498200930705464 0 0 7 28
106 8159.077927496976 Investor fundy 0.24939356259009385 0.12952255010736655 0.24037201250110496 0 4 54
107 9711.432303866439 Investor fundy 0.15060675440980614 0.15454105514351218 0.19413976152196782 0 5 53
108 9848.54281704536 Investor fundy 0.1934695082583413 0.17195907342786554 0.1895450037142953 0 6 57
109 4273.608881922144 Utilizer charty 0.41559069949238975 0.4515938751768498 0 0 3 31
110 7771.914031515158 Investor fundy 0.19792165010767024 0.10524791454050919 0.24932982592408004 0 4 56
111 1998.5749650533505 Speculator noisy 0.647966685046442 0.5091604348949255 0 0 3 12
112 2038.5602862736685 Speculator noisy 0.5936412693304595 0.49741605137535094 0 0 4 17
113 9673.140060129721 Investor charty 0.31651058707060625 0.36789763679634035 0 0 7 52
114 9547.234727138813 Investor charty 0.3707959140361322 0.5256164231752393 0 0 5 49
115 9201.50165976158 Investor fundy 0.225967807306048 0.1225890697703177 0.2318688094317973 0 5 49
116 2278.8033717420276 Speculator noisy 0.4776187595738774 0.443008276052041 0 0 7 17
117 2187.5242744419775 Speculator noisy 0.6391570372725824 0.4492503383408426 0 0 5 18
118 10876.375855299968 Investor fundy 0.19765358029366106 0.16710699142448968 0.18742230202885504 0 6 55
119 9099.04466945002 Investor fundy 0.16559905619853443 0.14919374508596686 0.2671487608615511 0 6 54
120 10109.333853190039 Investor fundy 0.17886895342490758 0.22464974520876785 0.2744263321430867 0 4 53
121 4970.5025841395545 Utilizer charty 0.38550373526996495 0.455890347015836 0 0 6 24
122 2375.4367519220764 Speculator noisy 0.5619406498998748 0.6137792553074408 0 0 5 18
123 5453.91402345618 Utilizer charty 0.39373890561121255 0.2625326420273836 0 0 3 22
124 11370.297623750075 Investor fundy 0.20845973028532586 0.12119685369421215 0.1965682983197541 0 6 57
125 2066.0243373331496 Speculator charty 0.4229370903965026 0.3883581189140106 0 0 8 19
126 1973.8284788928045 Speculator noisy 0.5692626678809735 0.42782294099565504 0 0 5 20
127 1755.9171618512937 Speculator charty 0.38450787090022115 0.23504722850092946 0 0 3 14
128 2202.6061042992405 Speculator noisy 0.6294178118888637 0.4506200156073229 0 0 8 20
129 11327.667620355882 Investor charty 0.42301084822469426 0.4121220359578115 0 0 5 51
130 1614.3345782301672 Speculator noisy 0.6480103424572332 0.5298883041020362 0 0 5 17
131 1667.8118117207368 Speculator charty 0.36476927012902094 0.42153945447615787 0 0 5 16
132 1852.1646845250677 Speculator charty 0.3745085094430307 0.25940561333061346 0 0 6 15
133 0 Creator none 0 0 0 14 5 76
134 2376.6000207313828 Speculator noisy 0.6907137370795977 0.4738532985433374 0 0 4 12
135 2269.337297724133 Speculator noisy 0.5158951733147732 0.5283883917492671 0 0 8 20
136 0 Creator none 0 0 0 15 8 71
137 1948.6913705779227 Speculator noisy 0.6884378716059713 0.4627631812067262 0 0 8 18
138 4352.823199709357 Utilizer charty 0.4062325739301899 0.38440529867942885 0 0 6 24
139 0 Creator none 0 0 0 16 5 75
140 4686.190177792331 Utilizer charty 0.3601839121966507 0.2110425108209132 0 0 4 26
141 2188.2418706024955 Speculator noisy 0.5548663337393518 0.4726755499781481 0 0 8 17
142 3338.5597996379756 Utilizer charty 0.46318813528857344 0.3412301713962637 0 0 8 28
143 1877.8890826794493 Speculator noisy 0.5646667916643316 0.5893787197496275 0 0 8 19
144 0 Creator none 0 0 0 17 6 77
145 5291.205836091979 Utilizer charty 0.4118932436066362 0.2933883846652983 0 0 6 32
146 1995.7976075479312 Speculator noisy 0.6669782255833618 0.4527211085475849 0 0 3 15
147 0 Creator none 0 0 0 18 8 82
148 1879.5415599761561 Speculator noisy 0.7039904727194211 0.5114731648494977 0 0 4 15
149 4619.429924305783 Utilizer charty 0.3939847139293142 0.26315667795403636 0 0 5 30
150 2044.3004032177305 Speculator noisy 0.5799324799539322 0.46643175687712607 0 0 8 20
151 0 Creator none 0 0 0 19 7 81
152 0 Creator none 0 0 0 20 7 76
153 11265.347880603827 Investor fundy 0.20196549008402884 0.1391304163753165 0.1438582966907895 0 7 54
154 1776.3315227464839 Speculator noisy 0.6089045953588278 0.5077885775469017 0 0 4 15
155 9601.656447182118 Investor fundy 0.20307250222658388 0.12330418885911701 0.14483183455211654 0 6 55
156 2265.681958720459 Speculator noisy 0.6507006538669509 0.47148952521433046 0 0 8 24
157 1925.4299127776242 Speculator charty 0.39825615008674337 0.13891832999089476 0 0 3 12
158 1651.238622195549 Speculator charty 0.3464633780041286 0.4233511004957237 0 0 7 16
159 4459.585996530211 Utilizer charty 0.4020356866102023 0.2685039827954775 0 0 5 26
160 1421.78845408514 Speculator charty 0.3879534640158841 0.28265728870237283 0 0 6 17
161 8601.815059935745 Investor fundy 0.23776639374381192 0.12739610916271626 0.2566903459439473 0 5 56
162 10789.19425274413 Investor fundy 0.20043201878861272 0.14458381392749872 0.20477862217252688 0 6 59
163 0 Creator none 0 0 0 21 6 71
164 0 Creator none 0 0 0 22 3 73
165 1618.6437847216857 Speculator noisy 0.7276097566514184 0.6039643576337346 0 0 7 16
166 0 Creator none 0 0 0 23 6 78
167 0 Creator none 0 0 0 24 3 72
168 4928.010754802949 Utilizer charty 0.4639302802719739 0.34610642280312176 0 0 7 30
169 1602.053084580291 Speculator noisy 0.5729386147309756 0.6192449453264345 0 0 5 17
170 10673.66686148521 Investor fundy 0.19682171506760782 0.18349708504969314 0.16967288493993468 0 3 56
171 12138.29761838271 Investor fundy 0.17604186719469544 0.11812667945755254 0.2759665072384598 0 7 53
172 0 Creator none 0 0 0 25 5 75
173 6310.949576005808 Utilizer charty 0.5023947808288829 0.3770359774921819 0 0 6 33
174 2124.2360285938357 Speculator noisy 0.544192489489583 0.44604378694730457 0 0 8 13
175 0 Creator none 0 0 0 26 5 78
176 2244.267443161246 Speculator noisy 0.568596716765562 0.4995538847438522 0 0 7 19
177 2200.715233924176 Speculator noisy 0.764656075190037 0.5289309302209351 0 0 5 15
178 1811.4314852975651 Speculator noisy 0.581237291736594 0.5296323855105296 0 0 8 20
179 1725.5094954196888 Speculator noisy 0.6104220919357224 0.43647565578041747 0 0 3 16
180 2312.4942108319506 Speculator noisy 0.5645705376261271 0.44606733062249326 0 0 6 18
181 4678.389858433268 Utilizer charty 0.36174990146458574 0.3092544409098892 0 0 3 29
182 0 Creator none 0 0 0 27 4 76
183 1713.5774728428053 Speculator noisy 0.7331636052071384 0.5051293384304846 0 0 5 17
184 0 Creator none 0 0 0 28 8 79
185 5076.840365129411 Utilizer charty 0.4060889093363197 0.4092956186560658 0 0 5 28
186 9555.826052667902 Investor fundy 0.2398928097602444 0.17494398523052793 0.18990885808207011 0 8 54
187 4725.871117746172 Utilizer charty 0.3083960854183108 0.3625217659037469 0 0 6 32
188 5502.684870565154 Utilizer charty 0.4376811280661617 0.24899775768085902 0 0 7 29
189 9146.142295672036 Investor fundy 0.1763467303425239 0.1265096882027976 0.2340059680893767 0 3 51
190 5172.694202785893 Utilizer charty 0.4507469750272226 0.340152033124838 0 0 8 34
191 4505.711779214524 Utilizer charty 0.3825588596195822 0.3199891118380972 0 0 5 24
192 10042.632141648415 Investor fundy 0.1970864958240195 0.1386453698448002 0.23048901590578366 0 6 59
193 5135.958280013658 Utilizer charty 0.4620052745994307 0.294010880576984 0 0 5 32
194 2021.0876541010325 Speculator noisy 0.5522943261809731 0.518939964457328 0 0 4 13
195 11420.846870378473 Investor fundy 0.21891190187456433 0.11788203412518686 0.1540672501444219 0 7 53
196 6260.512317295272 Utilizer charty 0.3829553441867714 0.32591278319872313 0 0 4 29
197 9424.249758264767 Investor fundy 0.2442457474782695 0.14849868063892258 0.23572066132420216 0 4 49
198 8954.235442679095 Investor fundy 0.2479332137324901 0.18413981513696484 0.09829453868475141 0 5 55
199 5242.961524943292 Utilizer charty 0.4370013503993996 0.42047026950491934 0 0 5 26
200 4762.358907360359 Utilizer charty 0.37489508226647694 0.29712106641091157 0 0 7 25
201 10694.389014165929 Investor fundy 0.2395840660719926 0.19225336793043163 0.2595361025386467 0 3 53
202 2016.0358900370138 Speculator noisy 0.6983437886018777 0.46967076394224505 0 0 5 17
203 11816.374075578691 Investor fundy 0.18419303576173185 0.1314699002210738 0.19273912609533805 0 7 54
204 1898.4129459845665 Speculator noisy 0.6717456697086326 0.6040312123904353 0 0 4 16
205 1937.1813991716695 Speculator charty 0.38686130496469817 0.29200775585352723 0 0 4 19
206 2492.4117428220525 Speculator noisy 0.5873578179132172 0.4536804907796233 0 0 3 13
207 0 Creator none 0 0 0 29 6 77
208 8910.270576443898 Investor fundy 0.16109713795148406 0.17398559592579435 0.11933944963956913 0 4 55
209 9962.928840076156 Investor fundy 0.1656965740369435 0.1755711570898571 0.20150640629584926 0 7 60
210 9590.50724590876 Investor fundy 0.2514016212471157 0.16480354709565334 0.17594340020268273 0 5 51
211 2135.723618476895 Speculator noisy 0.3872338461317544 0.5269223784118398 0 0 7 19
212 4925.907923736583 Utilizer charty 0.40177587339097853 0.2845459524920917 0 0 6 28
213 2172.9766213904336 Speculator noisy 0.5085744391646874 0.4927389911350153 0 0 5 12
214 1396.6843590424862 Speculator noisy 0.626373275810142 0.5766490926750477 0 0 3 17
215 10156.928991786428 Investor fundy 0.20987641459454906 0.2367628345783746 0.09911331705841929 0 7 54
216 12543.080281137662 Investor noisy 0.599927932491485 0.6021584304591481 0 0 4 49
217 10579.960978908253 Investor fundy 0.18724786365594467 0.15649642715746848 0.16632394787165355 0 3 49
218 1775.5199041556489 Speculator noisy 0.3880538788335217 0.5140993901468296 0 0 7 18
219 0 Creator none 0 0 0 30 6 71
220 4590.451617842716 Utilizer charty 0.38529941700928894 0.47609286851864097 0 0 4 24
221 0 Creator none 0 0 0 31 3 72
222 2191.266509403194 Speculator noisy 0.6616765651696443 0.5742699834957575 0 0 5 16
223 4719.173849496951 Utilizer charty 0.5099369499617474 0.23751469193642769 0 0 3 26
224 0 Creator none 0 0 0 32 5 75
225 5777.592436410372 Utilizer charty 0.4703926955584944 0.22499952797145553 0 0 6 26
226 2043.1432835043179 Speculator noisy 0.6401222463329913 0.36382606922555605 0 0 3 13
227 5021.268825799684 Utilizer charty 0.3039985635949427 0.3988259392752649 0 0 5 31
228 9305.685221262585 Investor fundy 0.21111647581447754 0.13864686955441047 0.17388197240209582 0 3 54
229 2319.9352642411613 Speculator noisy 0.5176694874559385 0.45063553934982126 0 0 5 16
230 5175.267054455989 Utilizer charty 0.4256272012441619 0.4306668218679681 0 0 7 31
231 1768.9472367549931 Speculator noisy 0.35057889197728154 0.6112987560247002 0 0 4 15
232 2008.031921127933 Speculator noisy 0.6175971229610746 0.5232611922780962 0 0 3 15
233 4677.776449164205 Utilizer charty 0.3414009418408944 0.3062643315065518 0 0 4 30
234 5101.9309867313 Utilizer charty 0.4486809253970306 0.30764655638386135 0 0 7 28
235 10502.32813505463 Investor charty 0.4112981071654826 0.4112769504669999 0 0 7 55
236 1674.4971241626415 Speculator noisy 0.5500290737734821 0.43544908557654943 0 0 5 16
237 2082.2516337972465 Speculator charty 0.4422373055489059 0.17817873132503748 0 0 3 14
238 2053.6154225312653 Speculator noisy 0.6359967584473862 0.4280269096112902 0 0 6 17
239 1471.0810139975865 Speculator noisy 0.4631360395435212 0.363795669044065 0 0 4 15
240 4411.960601538696 Utilizer charty 0.36802953770429314 0.4250706503223255 0 0 7 32
241 9650.727523558724 Investor fundy 0.19041670892414936 0.13826181523806208 0.12333621969146288 0 5 47
242 0 Creator none 0 0 0 33 8 75
243 9018.252826628268 Investor fundy 0.23007895951426635 0.19933932676994687 0.17422631356495788 0 7 49
244 2276.291822759803 Speculator noisy 0.4965908331746083 0.41358829811925457 0 0 3 11
245 2256.6224512875 Speculator noisy 0.4735650814078407 0.5753272608755494 0 0 3 12
246 0 Creator none 0 0 0 34 8 80
247 1799.351674420791 Speculator noisy 0.7843755591434564 0.4755189842377278 0 0 6 15
248 5188.979075399863 Utilizer charty 0.4115586803092194 0.45213141367618165 0 0 6 25
249 4943.412492044413 Utilizer charty 0.47209635367285596 0.3291891892647092 0 0 5 25
250 0 Creator none 0 0 0 35 8 74
251 8029.073464160042 Investor fundy 0.17393147390849348 0.10864958492893106 0.27767220007380045 0 3 50
252 5373.460189117974 Utilizer charty 0.36186435055462596 0.4278375968731657 0 0 5 27
253 1992.2911366266596 Speculator noisy 0.6131310206597379 0.4620363182038919 0 0 7 21
254 0 Creator none 0 0 0 36 8 79
255 11065.908368170509 Investor fundy 0.2197739660582473 0.14929392008640413 0.15950443524417612 0 7 53
256 2029.055804431502 Speculator noisy 0.5788795583617167 0.44351138135359247 0 0 8 19
257 9842.133792665556 Investor fundy 0.27673471977964215 0.14116909632065505 0.20275176350167798 0 7 57
258 10448.24289790354 Investor fundy 0.23841454671054635 0.13623071710994716 0.1833242214985831 0 7 59
259 2047.6332315598372 Speculator charty 0.3494263764578257 0.3231591525206915 0 0 8 18
260 4575.5447827534645 Utilizer charty 0.3951699586637889 0.5081734798989446 0 0 6 32
261 1843.4970884143406 Speculator noisy 0.5330270267655925 0.5407344917554034 0 0 5 16
262 1996.1113691455998 Speculator noisy 0.5921096793913896 0.5384418689487188 0 0 8 17
263 1773.4663213424483 Speculator noisy 0.7620348491653024 0.4189631129330284 0 0 4 17
264 4213.205349016401 Utilizer charty 0.34862896343993893 0.514148832784856 0 0 7 29
265 0 Creator none 0 0 0 37 3 71
266 1782.8600689401862 Speculator noisy 0.6964493781915144 0.5241843137452629 0 0 3 16
267 3756.2517995069215 Utilizer charty 0.4168845528524852 0.4024310698262896 0 0 4 27
268 4534.968849744629 Utilizer charty 0.39311495180880374 0.4070883356972604 0 0 4 24
269 5051.79929019805 Utilizer charty 0.31025453553562743 0.3843306685138381 0 0 7 30
270 5664.379771874959 Utilizer fundy 0.19550597161470226 0.16573058809803837 0.19542409454502663 0 7 30
271 2586.1475809314315 Speculator noisy 0.5822249777199598 0.5556535032082043 0 0 5 17
272 10961.63067565737 Investor fundy 0.16846645808188734 0.13807432950467452 0.19758433344825557 0 4 47
273 2146.4985374630564 Speculator noisy 0.5488941170467115 0.5772162641675194 0 0 7 14
274 0 Creator none 0 0 0 38 5 74
275 0 Creator none 0 0 0 39 8 81
276 1899.1226055129366 Speculator noisy 0.6483278992189045 0.43237245252650874 0 0 5 16
277 3996.04229804229 Utilizer charty 0.4288297555537176 0.37427993330871 0 0 5 26
278 4750.099464018396 Utilizer charty 0.415724710570404 0.3635407654025374 0 0 6 33
279 4284.786220169863 Utilizer charty 0.3773646872734715 0.34555796662947824 0 0 8 37
280 5681.840905905084 Utilizer charty 0.37745636596062504 0.3132560130636964 0 0 4 29
281 0 Creator none 0 0 0 40 5 75
282 4606.559154147807 Utilizer charty 0.42569700217018086 0.49061001549048333 0 0 5 25
283 1877.9730575485253 Speculator noisy 0.5039093692273297 0.5717755858476645 0 0 6 20
284 1777.5675361189026 Speculator noisy 0.5186161613525443 0.487718134711692 0 0 8 21
285 5238.50669797991 Utilizer noisy 0.7451656348081046 0.5326222862379828 0 0 3 25
286 2443.5534517240176 Speculator noisy 0.6891267710760246 0.456102334442226 0 0 4 17
287 4684.253571861265 Utilizer charty 0.40842402082149354 0.33391336727647053 0 0 7 26
288 0 Creator none 0 0 0 41 3 67
289 1952.3522805934317 Speculator noisy 0.74090253540323 0.6948028681773325 0 0 4 19
290 2192.9563221628414 Speculator noisy 0.4608044212333282 0.49725224745641905 0 0 5 15
291 5127.521411288524 Utilizer charty 0.36940842264320206 0.4630665139085379 0 0 3 23
292 0 Creator none 0 0 0 42 6 73
293 0 Creator none 0 0 0 43 4 70
294 10084.500460681531 Investor fundy 0.17669582095674513 0.2054367832336157 0.15070502097926627 0 7 52
295 11980.431536225113 Investor fundy 0.21633820619413074 0.1718102333112549 0.2759450930174275 0 4 48
296 2103.5661214951447 Speculator noisy 0.76531844243629 0.6114516983621107 0 0 6 13
297 1783.6984049446191 Speculator noisy 0.6895828130353232 0.38530587532280386 0 0 3 11
298 2008.7173082462805 Speculator noisy 0.3976915772295314 0.36864133406616195 0 0 5 18
299 5158.679216812213 Utilizer charty 0.4738428665641399 0.24817690469623382 0 0 7 32
300 1524.003952276639 Speculator noisy 0.5525594967885401 0.5964914645224257 0 0 8 20
301 11703.623749266688 Investor fundy 0.20707067236919507 0.1132549913058804 0.15230285123480633 0 6 55
302 4652.356198223418 Utilizer charty 0.3794687167136832 0.415971114255977 0 0 5 22
303 2342.7456271986493 Speculator noisy 0.6162332475027117 0.40062828403970097 0 0 8 20
304 6563.7894727191515 Utilizer charty 0.3505586248419992 0.2847775688613074 0 0 8 27
305 1783.2567902810922 Speculator charty 0.4280278882407882 0.3976076972680016 0 0 3 13
306 2391.8324077998777 Speculator noisy 0.7069911271223124 0.5072942100704341 0 0 7 20
307 2421.832104300906 Speculator noisy 0.7708757023821882 0.5470097215656197 0 0 6 16
308 1507.9200751943692 Speculator noisy 0.5469322637321543 0.5371743105892317 0 0 4 16
309 1915.4645049238457 Speculator charty 0.4299592451384564 0.3315687210235375 0 0 8 21
310 1783.3877321679333 Speculator noisy 0.6867071869478745 0.5040678756941939 0 0 4 18
311 2083.786546794009 Speculator noisy 0.5753239654314635 0.4356374479677732 0 0 4 15
312 10118.999580230826 Investor fundy 0.23934747907432324 0.16418389193041802 0.28280685592201643 0 4 53
313 5706.569169749135 Utilizer charty 0.3867480688524902 0.3430493495163052 0 0 8 26
314 5227.2688755540075 Utilizer charty 0.3213345706315573 0.3704455983047702 0 0 8 34
315 4233.4359531335085 Utilizer charty 0.44933460123778196 0.28894554352390306 0 0 5 32
316 2098.2314728407364 Speculator noisy 0.5747597217049079 0.47493800713081946 0 0 4 15
317 0 Creator none 0 0 0 44 3 74
318 0 Creator none 0 0 0 45 5 72
319 0 Creator none 0 0 0 46 4 76
320 5151.377005928839 Utilizer charty 0.45485613839985717 0.34306544750238394 0 0 7 31
321 2238.605541918162 Speculator charty 0.3591011822817525 0.28111974143910357 0 0 10 21
322 9267.105412432375 Investor fundy 0.1698006085769209 0.08731582084218886 0.19753917313184624 0 15 63
323 8732.108179003219 Investor fundy 0.23101777155758313 0.18997099508298346 0.20766396657080397 0 20 67
324 8989.026543670476 Investor fundy 0.17031431254983365 0.11386804116187466 0.1615715421940115 0 20 69
325 5300.707126955612 Utilizer charty 0.3486177374334603 0.3083012865443394 0 0 14 39
326 2595.4160927372322 Speculator noisy 0.4901624481691177 0.4793545661662498 0 0 16 26
327 4694.390683577878 Utilizer charty 0.3742486358548738 0.3204133941567837 0 0 14 41
328 2215.5237241363993 Speculator noisy 0.6144512492055865 0.5390724585960731 0 0 14 26
